"","product_category","star_rating","word.stem","frequency"
"2705","Electronics",2,"account",650
"2706","Electronics",2,"accur",840
"2707","Electronics",2,"achiev",319
"2708","Electronics",2,"acoust",605
"2709","Electronics",2,"act",839
"2710","Electronics",2,"action",483
"2711","Electronics",2,"activ",3328
"2712","Electronics",2,"actual",1940
"2713","Electronics",2,"ad",2317
"2714","Electronics",2,"adapt",7452
"2715","Electronics",2,"adaptor",756
"2716","Electronics",2,"add",2921
"2717","Electronics",2,"addit",2971
"2718","Electronics",2,"address",945
"2719","Electronics",2,"adequ",1110
"2720","Electronics",2,"adhes",188
"2721","Electronics",2,"adjust",6972
"2722","Electronics",2,"admit",933
"2723","Electronics",2,"adult",136
"2724","Electronics",2,"advanc",587
"2725","Electronics",2,"advantag",447
"2726","Electronics",2,"advertis",4060
"2727","Electronics",2,"advic",897
"2728","Electronics",2,"advis",749
"2729","Electronics",2,"aesthet",422
"2730","Electronics",2,"affect",644
"2731","Electronics",2,"afford",792
"2732","Electronics",2,"afraid",543
"2733","Electronics",2,"age",578
"2734","Electronics",2,"ago",5424
"2735","Electronics",2,"agre",971
"2736","Electronics",2,"ah",26
"2737","Electronics",2,"ahead",818
"2738","Electronics",2,"aid",142
"2739","Electronics",2,"aim",237
"2740","Electronics",2,"air",1498
"2741","Electronics",2,"airplan",717
"2742","Electronics",2,"airplay",521
"2743","Electronics",2,"airport",345
"2744","Electronics",2,"aiwa",87
"2745","Electronics",2,"akg",315
"2746","Electronics",2,"alarm",7988
"2747","Electronics",2,"album",1672
"2748","Electronics",2,"alert",540
"2749","Electronics",2,"align",317
"2750","Electronics",2,"alkalin",281
"2751","Electronics",2,"allow",876
"2752","Electronics",2,"alot",702
"2753","Electronics",2,"alphabet",62
"2754","Electronics",2,"alright",486
"2755","Electronics",2,"altec",472
"2756","Electronics",2,"altern",1349
"2757","Electronics",2,"altogeth",20
"2758","Electronics",2,"aluminum",386
"2759","Electronics",2,"amaz",2455
"2760","Electronics",2,"amazon",13322
"2761","Electronics",2,"amazon.com",359
"2762","Electronics",2,"amazonbas",92
"2763","Electronics",2,"ambient",727
"2764","Electronics",2,"american",146
"2765","Electronics",2,"amount",2663
"2766","Electronics",2,"amp",4001
"2767","Electronics",2,"amplif",72
"2768","Electronics",2,"amplifi",3065
"2769","Electronics",2,"analog",1318
"2770","Electronics",2,"anc",38
"2771","Electronics",2,"anchor",343
"2772","Electronics",2,"android",1409
"2773","Electronics",2,"angl",1991
"2774","Electronics",2,"anker",87
"2775","Electronics",2,"annoy",6524
"2776","Electronics",2,"answer",1394
"2777","Electronics",2,"antenna",11208
"2778","Electronics",2,"anti",134
"2779","Electronics",2,"anticip",189
"2780","Electronics",2,"anymor",2131
"2781","Electronics",2,"anytim",25
"2782","Electronics",2,"apart",574
"2783","Electronics",2,"apc",660
"2784","Electronics",2,"app",3091
"2785","Electronics",2,"appar",2384
"2786","Electronics",2,"appeal",174
"2787","Electronics",2,"appear",2965
"2788","Electronics",2,"appl",6578
"2789","Electronics",2,"appli",766
"2790","Electronics",2,"applianc",200
"2791","Electronics",2,"applic",1392
"2792","Electronics",2,"appreci",244
"2793","Electronics",2,"approach",50
"2794","Electronics",2,"approx",11
"2795","Electronics",2,"approxim",547
"2796","Electronics",2,"april",123
"2797","Electronics",2,"arc",18
"2798","Electronics",2,"archo",835
"2799","Electronics",2,"arm",1907
"2800","Electronics",2,"armband",175
"2801","Electronics",2,"arrang",154
"2802","Electronics",2,"arriv",4080
"2803","Electronics",2,"art",268
"2804","Electronics",2,"articul",155
"2805","Electronics",2,"artist",842
"2806","Electronics",2,"asleep",396
"2807","Electronics",2,"aspect",688
"2808","Electronics",2,"assembl",1289
"2809","Electronics",2,"assign",93
"2810","Electronics",2,"assist",164
"2811","Electronics",2,"assum",1727
"2812","Electronics",2,"assur",195
"2813","Electronics",2,"asus",190
"2814","Electronics",2,"ath",331
"2815","Electronics",2,"atmo",9
"2816","Electronics",2,"atom",15
"2817","Electronics",2,"atrac",61
"2818","Electronics",2,"atracplus",6
"2819","Electronics",2,"attach",3685
"2820","Electronics",2,"attempt",2095
"2821","Electronics",2,"attent",630
"2822","Electronics",2,"attic",298
"2823","Electronics",2,"attract",874
"2824","Electronics",2,"audibl",845
"2825","Electronics",2,"audible.com",11
"2826","Electronics",2,"audio",14908
"2827","Electronics",2,"audiobook",622
"2828","Electronics",2,"audiophil",1635
"2829","Electronics",2,"audioquest",1
"2830","Electronics",2,"audyssey",50
"2831","Electronics",2,"august",161
"2832","Electronics",2,"authent",21
"2833","Electronics",2,"author",431
"2834","Electronics",2,"auto",1391
"2835","Electronics",2,"automat",1707
"2836","Electronics",2,"aux",1265
"2837","Electronics",2,"auxiliari",230
"2838","Electronics",2,"av",853
"2839","Electronics",2,"avail",286
"2840","Electronics",2,"averag",2509
"2841","Electronics",2,"avi",83
"2842","Electronics",2,"avoid",1716
"2843","Electronics",2,"avr",468
"2844","Electronics",2,"aw",1661
"2845","Electronics",2,"awar",983
"2846","Electronics",2,"awesom",1823
"2847","Electronics",2,"awg",28
"2848","Electronics",2,"awhil",625
"2849","Electronics",2,"awkward",1093
"2850","Electronics",2,"awsom",7
"2851","Electronics",2,"ax",8
"2852","Electronics",2,"babi",586
"2853","Electronics",2,"background",1897
"2854","Electronics",2,"backlight",370
"2855","Electronics",2,"backlit",42
"2856","Electronics",2,"backpack",331
"2857","Electronics",2,"backup",1135
"2858","Electronics",2,"backward",460
"2859","Electronics",2,"backyard",20
"2860","Electronics",2,"bad",15091
"2861","Electronics",2,"bag",1662
"2862","Electronics",2,"balanc",1269
"2863","Electronics",2,"ball",325
"2864","Electronics",2,"banana",215
"2865","Electronics",2,"band",2645
"2866","Electronics",2,"bang",380
"2867","Electronics",2,"bank",104
"2868","Electronics",2,"bar",2135
"2869","Electronics",2,"bare",3240
"2870","Electronics",2,"bargain",368
"2871","Electronics",2,"base",6596
"2872","Electronics",2,"basement",282
"2873","Electronics",2,"basi",391
"2874","Electronics",2,"basic",4352
"2875","Electronics",2,"bass",16427
"2876","Electronics",2,"bathroom",379
"2877","Electronics",2,"batteri",28165
"2878","Electronics",2,"bay",17
"2879","Electronics",2,"bc",55
"2880","Electronics",2,"bd",151
"2881","Electronics",2,"beach",317
"2882","Electronics",2,"beat",2652
"2883","Electronics",2,"beauti",1044
"2884","Electronics",2,"becuas",8
"2885","Electronics",2,"bed",1049
"2886","Electronics",2,"bedroom",1139
"2887","Electronics",2,"bedsid",24
"2888","Electronics",2,"beep",973
"2889","Electronics",2,"begin",2014
"2890","Electronics",2,"belkin",762
"2891","Electronics",2,"bell",241
"2892","Electronics",2,"belt",488
"2893","Electronics",2,"bend",1276
"2894","Electronics",2,"benefit",505
"2895","Electronics",2,"bent",765
"2896","Electronics",2,"bet",246
"2897","Electronics",2,"bewar",1457
"2898","Electronics",2,"bic",35
"2899","Electronics",2,"bigger",1424
"2900","Electronics",2,"biggest",1403
"2901","Electronics",2,"bike",622
"2902","Electronics",2,"bill",397
"2903","Electronics",2,"binder",24
"2904","Electronics",2,"birthday",502
"2905","Electronics",2,"bit",8545
"2906","Electronics",2,"bitrat",16
"2907","Electronics",2,"black",3867
"2908","Electronics",2,"blackberri",231
"2909","Electronics",2,"blah",14
"2910","Electronics",2,"blame",435
"2911","Electronics",2,"blank",703
"2912","Electronics",2,"blast",554
"2913","Electronics",2,"blaster",64
"2914","Electronics",2,"blend",111
"2915","Electronics",2,"blew",743
"2916","Electronics",2,"blink",569
"2917","Electronics",2,"block",2140
"2918","Electronics",2,"blow",943
"2919","Electronics",2,"blown",607
"2920","Electronics",2,"blu",1533
"2921","Electronics",2,"blue",3043
"2922","Electronics",2,"bluedio",25
"2923","Electronics",2,"bluerigg",79
"2924","Electronics",2,"bluetooth",8329
"2925","Electronics",2,"bluray",433
"2926","Electronics",2,"board",1153
"2927","Electronics",2,"boat",124
"2928","Electronics",2,"bodi",723
"2929","Electronics",2,"bolt",1195
"2930","Electronics",2,"bonus",242
"2931","Electronics",2,"book",2495
"2932","Electronics",2,"booklet",13
"2933","Electronics",2,"bookmark",106
"2934","Electronics",2,"bookshelf",301
"2935","Electronics",2,"boom",906
"2936","Electronics",2,"boombox",580
"2937","Electronics",2,"boomi",253
"2938","Electronics",2,"boost",933
"2939","Electronics",2,"booster",357
"2940","Electronics",2,"boot",467
"2941","Electronics",2,"bore",26
"2942","Electronics",2,"bose",6727
"2943","Electronics",2,"boston",171
"2944","Electronics",2,"bother",1980
"2945","Electronics",2,"bottl",11
"2946","Electronics",2,"bottom",3666
"2947","Electronics",2,"bought",30601
"2948","Electronics",2,"bounc",414
"2949","Electronics",2,"box",12152
"2950","Electronics",2,"boy",498
"2951","Electronics",2,"boyfriend",86
"2952","Electronics",2,"br",179280
"2953","Electronics",2,"bracket",1950
"2954","Electronics",2,"braid",156
"2955","Electronics",2,"brainer",37
"2956","Electronics",2,"brainwavz",26
"2957","Electronics",2,"brand",8076
"2958","Electronics",2,"braven",11
"2959","Electronics",2,"bravia",75
"2960","Electronics",2,"break",5999
"2961","Electronics",2,"breaker",617
"2962","Electronics",2,"breath",94
"2963","Electronics",2,"breez",214
"2964","Electronics",2,"brick",506
"2965","Electronics",2,"bridg",167
"2966","Electronics",2,"bright",3582
"2967","Electronics",2,"brighter",198
"2968","Electronics",2,"brilliant",90
"2969","Electronics",2,"bring",1269
"2970","Electronics",2,"broadcast",1020
"2971","Electronics",2,"broke",8784
"2972","Electronics",2,"broken",4281
"2973","Electronics",2,"brother",407
"2974","Electronics",2,"brought",725
"2975","Electronics",2,"brows",273
"2976","Electronics",2,"browser",154
"2977","Electronics",2,"brush",279
"2978","Electronics",2,"bt",650
"2979","Electronics",2,"btw",449
"2980","Electronics",2,"bubbl",228
"2981","Electronics",2,"buck",2590
"2982","Electronics",2,"bud",11481
"2983","Electronics",2,"budget",542
"2984","Electronics",2,"buen",1
"2985","Electronics",2,"buffer",33
"2986","Electronics",2,"bug",673
"2987","Electronics",2,"buggi",84
"2988","Electronics",2,"build",3607
"2989","Electronics",2,"built",3791
"2990","Electronics",2,"bulb",2895
"2991","Electronics",2,"bulk",14
"2992","Electronics",2,"bulki",1355
"2993","Electronics",2,"bummer",35
"2994","Electronics",2,"bump",895
"2995","Electronics",2,"bunch",780
"2996","Electronics",2,"bundl",214
"2997","Electronics",2,"burn",3026
"2998","Electronics",2,"burner",313
"2999","Electronics",2,"bus",206
"3000","Electronics",2,"busi",1127
"3001","Electronics",2,"button",18292
"3002","Electronics",2,"buy",28052
"3003","Electronics",2,"buyer",1327
"3004","Electronics",2,"buzz",1546
"3005","Electronics",2,"buzzer",174
"3006","Electronics",2,"cabinet",688
"3007","Electronics",2,"cabl",31757
"3008","Electronics",2,"calendar",26
"3009","Electronics",2,"cali",20
"3010","Electronics",2,"calibr",321
"3011","Electronics",2,"calidad",2
"3012","Electronics",2,"call",8354
"3013","Electronics",2,"caller",14
"3014","Electronics",2,"cambridg",7
"3015","Electronics",2,"camcord",86
"3016","Electronics",2,"camera",2159
"3017","Electronics",2,"camp",206
"3018","Electronics",2,"camper",26
"3019","Electronics",2,"can",644
"3020","Electronics",2,"canal",1454
"3021","Electronics",2,"cancel",5678
"3022","Electronics",2,"candi",562
"3023","Electronics",2,"canon",133
"3024","Electronics",2,"cap",622
"3025","Electronics",2,"capabl",1754
"3026","Electronics",2,"capac",1226
"3027","Electronics",2,"captur",425
"3028","Electronics",2,"car",3804
"3029","Electronics",2,"carbon",56
"3030","Electronics",2,"card",3260
"3031","Electronics",2,"cardboard",296
"3032","Electronics",2,"care",5651
"3033","Electronics",2,"carpet",67
"3034","Electronics",2,"carri",2311
"3035","Electronics",2,"cart",15
"3036","Electronics",2,"cartridg",458
"3037","Electronics",2,"case",754
"3038","Electronics",2,"cash",214
"3039","Electronics",2,"cassett",998
"3040","Electronics",2,"casual",303
"3041","Electronics",2,"cat",441
"3042","Electronics",2,"catch",591
"3043","Electronics",2,"categori",395
"3044","Electronics",2,"caught",455
"3045","Electronics",2,"caus",2221
"3046","Electronics",2,"caution",38
"3047","Electronics",2,"caveat",139
"3048","Electronics",2,"cbs",201
"3049","Electronics",2,"cd",9651
"3050","Electronics",2,"cdr",34
"3051","Electronics",2,"cdrs",22
"3052","Electronics",2,"cdrw",15
"3053","Electronics",2,"cds",2057
"3054","Electronics",2,"ceil",619
"3055","Electronics",2,"ceiva",9
"3056","Electronics",2,"cell",2002
"3057","Electronics",2,"cellphon",96
"3058","Electronics",2,"cent",268
"3059","Electronics",2,"center",2810
"3060","Electronics",2,"central",24
"3061","Electronics",2,"certifi",15
"3062","Electronics",2,"cf",20
"3063","Electronics",2,"chain",101
"3064","Electronics",2,"chair",294
"3065","Electronics",2,"challeng",394
"3066","Electronics",2,"champ",10
"3067","Electronics",2,"chanc",1825
"3068","Electronics",2,"chang",7424
"3069","Electronics",2,"changer",212
"3070","Electronics",2,"channel",10697
"3071","Electronics",2,"charact",64
"3072","Electronics",2,"charg",20516
"3073","Electronics",2,"charger",6422
"3074","Electronics",2,"charm",245
"3075","Electronics",2,"cheap",14348
"3076","Electronics",2,"cheaper",3329
"3077","Electronics",2,"cheapest",472
"3078","Electronics",2,"cheapli",1764
"3079","Electronics",2,"check",3595
"3080","Electronics",2,"cheetah",113
"3081","Electronics",2,"chew",89
"3082","Electronics",2,"child",473
"3083","Electronics",2,"children",404
"3084","Electronics",2,"china",1056
"3085","Electronics",2,"chines",582
"3086","Electronics",2,"chip",525
"3087","Electronics",2,"choic",1962
"3088","Electronics",2,"choos",1223
"3089","Electronics",2,"chord",469
"3090","Electronics",2,"chose",757
"3091","Electronics",2,"christma",2061
"3092","Electronics",2,"chromecast",218
"3093","Electronics",2,"church",22
"3094","Electronics",2,"cigarett",12
"3095","Electronics",2,"circuit",805
"3096","Electronics",2,"citi",794
"3097","Electronics",2,"claim",2434
"3098","Electronics",2,"clamp",348
"3099","Electronics",2,"clariti",1185
"3100","Electronics",2,"class",559
"3101","Electronics",2,"classic",1398
"3102","Electronics",2,"clean",2428
"3103","Electronics",2,"cleaner",526
"3104","Electronics",2,"clearer",361
"3105","Electronics",2,"click",2171
"3106","Electronics",2,"client",11
"3107","Electronics",2,"clip",4735
"3108","Electronics",2,"clix",28
"3109","Electronics",2,"clock",9660
"3110","Electronics",2,"close",5088
"3111","Electronics",2,"closer",598
"3112","Electronics",2,"closet",169
"3113","Electronics",2,"cloth",1037
"3114","Electronics",2,"club",8
"3115","Electronics",2,"clumsi",15
"3116","Electronics",2,"clunki",169
"3117","Electronics",2,"clutter",147
"3118","Electronics",2,"coaster",236
"3119","Electronics",2,"coat",642
"3120","Electronics",2,"coax",585
"3121","Electronics",2,"coaxial",341
"3122","Electronics",2,"cobi",622
"3123","Electronics",2,"code",1405
"3124","Electronics",2,"codec",32
"3125","Electronics",2,"coffe",115
"3126","Electronics",2,"coil",333
"3127","Electronics",2,"cold",224
"3128","Electronics",2,"collect",937
"3129","Electronics",2,"colleg",210
"3130","Electronics",2,"color",3967
"3131","Electronics",2,"combin",1093
"3132","Electronics",2,"combo",334
"3133","Electronics",2,"comcast",367
"3134","Electronics",2,"come",3022
"3135","Electronics",2,"comfi",227
"3136","Electronics",2,"comfort",9779
"3137","Electronics",2,"command",1483
"3138","Electronics",2,"comment",1624
"3139","Electronics",2,"commerci",346
"3140","Electronics",2,"common",1227
"3141","Electronics",2,"communic",467
"3142","Electronics",2,"commut",454
"3143","Electronics",2,"compact",1285
"3144","Electronics",2,"compani",5457
"3145","Electronics",2,"companion",18
"3146","Electronics",2,"compar",5545
"3147","Electronics",2,"comparison",1264
"3148","Electronics",2,"compart",543
"3149","Electronics",2,"compat",2560
"3150","Electronics",2,"compens",20
"3151","Electronics",2,"compet",317
"3152","Electronics",2,"competit",289
"3153","Electronics",2,"competitor",225
"3154","Electronics",2,"complain",1399
"3155","Electronics",2,"complaint",1898
"3156","Electronics",2,"complet",7295
"3157","Electronics",2,"complex",253
"3158","Electronics",2,"compli",221
"3159","Electronics",2,"complic",789
"3160","Electronics",2,"compliment",102
"3161","Electronics",2,"compon",2601
"3162","Electronics",2,"composit",390
"3163","Electronics",2,"compress",463
"3164","Electronics",2,"compromis",173
"3165","Electronics",2,"comput",9574
"3166","Electronics",2,"con",3481
"3167","Electronics",2,"concept",1069
"3168","Electronics",2,"concern",1160
"3169","Electronics",2,"concert",98
"3170","Electronics",2,"conclus",788
"3171","Electronics",2,"condit",1173
"3172","Electronics",2,"cone",27
"3173","Electronics",2,"confer",69
"3174","Electronics",2,"confid",442
"3175","Electronics",2,"configur",1261
"3176","Electronics",2,"confirm",684
"3177","Electronics",2,"confus",1176
"3178","Electronics",2,"connect",21637
"3179","Electronics",2,"connector",4729
"3180","Electronics",2,"consid",537
"3181","Electronics",2,"consider",648
"3182","Electronics",2,"consist",1399
